Temporada,Torneo,Columna_3,Columna_4,Columna_5,Columna_6,Columna_7,Columna_8,Columna_9,Columna_10,Columna_11,Columna_12,Columna_13
2024-2025,Clausura,"{'type': 'text', 'value': 'Domingo 23 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 14\n23 Marzo 2025 - 12:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11543/puebla-fc', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145162/eyJpZENsdWJsb2NhbCI6MTE1NDMsImlkQ2x1YnZpc2l0YSI6MTExOTJ9/informe-arbitral-puebla-fc-vs-santos-laguna-jornada-14-estadio-cuauhtemoc-fox-sports', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11192/santos-laguna', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/9/estadio-cuauhtemoc', 'text': 'Cuauhtémoc'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145162/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExOTIiLCJpZFBhcnRpZG8iOiIxNDUxNjIiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-puebla-fc-vs-santos-laguna-jornada-14-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145162/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExOTIiLCJpZFBhcnRpZG8iOiIxNDUxNjIiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-puebla-fc-vs-santos-laguna-jornada-14-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145162/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExOTIifQ==/informe-arbitral-puebla-fc-vs-santos-laguna-jornada-14-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145162/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExOTIiLCJpZFBhcnRpZG8iOiIxNDUxNjIiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-puebla-fc-vs-santos-laguna-jornada-14-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTYyLzE0Lzc1LzIvMTQ=/puebla-fc-vs-santos-laguna', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145162/puebla-fc-vs-santos-laguna', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Domingo 23 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 14\n23 Marzo 2025 - 19:06 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11182/guadalajara', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145164/eyJpZENsdWJsb2NhbCI6MTExODIsImlkQ2x1YnZpc2l0YSI6MTEyNDV9/informe-arbitral-guadalajara-vs-atlas-jornada-14-estadio-akron-fox-sports', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11245/atlas', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1538/estadio-akron', 'text': 'Estadio AKRON'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145164/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTEyNDUiLCJpZFBhcnRpZG8iOiIxNDUxNjQiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-guadalajara-vs-atlas-jornada-14-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145164/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTEyNDUiLCJpZFBhcnRpZG8iOiIxNDUxNjQiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-guadalajara-vs-atlas-jornada-14-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145164/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTEyNDUifQ==/informe-arbitral-guadalajara-vs-atlas-jornada-14-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145164/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTEyNDUiLCJpZFBhcnRpZG8iOiIxNDUxNjQiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-guadalajara-vs-atlas-jornada-14-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTY0LzE0Lzc1LzIvMTQ=/guadalajara-vs-atlas', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145164/guadalajara-vs-atlas', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Lunes 24 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 14\n24 Marzo 2025 - 18:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/12042/gallos-blancos-de-queretaro', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145165/eyJpZENsdWJsb2NhbCI6MTIwNDIsImlkQ2x1YnZpc2l0YSI6MTExODh9/informe-arbitral-gallos-blancos-de-queretaro-vs-pumas-jornada-14-estadio-olimpico-alameda-calientemx', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11188/pumas', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1741/estadio-olimpico-alameda', 'text': 'Estadio Olímpico Alameda'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145165/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExODgiLCJpZFBhcnRpZG8iOiIxNDUxNjUiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-gallos-blancos-de-queretaro-vs-pumas-jornada-14-estadio-olimpico-alameda-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145165/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExODgiLCJpZFBhcnRpZG8iOiIxNDUxNjUiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-gallos-blancos-de-queretaro-vs-pumas-jornada-14-estadio-olimpico-alameda-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145165/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExODgifQ==/informe-arbitral-gallos-blancos-de-queretaro-vs-pumas-jornada-14-estadio-olimpico-alameda-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145165/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExODgiLCJpZFBhcnRpZG8iOiIxNDUxNjUiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-gallos-blancos-de-queretaro-vs-pumas-jornada-14-estadio-olimpico-alameda-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTY1LzE0Lzc1LzIvMTQ=/gallos-blancos-de-queretaro-vs-pumas', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145165/gallos-blancos-de-queretaro-vs-pumas', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Lunes 24 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 15\n24 Marzo 2025 - 18:05 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11180/tijuana', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145174/eyJpZENsdWJsb2NhbCI6MTExODAsImlkQ2x1YnZpc2l0YSI6MTExODR9/informe-arbitral-tijuana-vs-pachuca-jornada-15-estadio-caliente-calientemx', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11184/pachuca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/48/estadio-caliente', 'text': 'Caliente'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145174/eyJpZENsdWJsb2NhbCI6IjExMTgwIiwiaWRDbHVidmlzaXRhIjoiMTExODQiLCJpZFBhcnRpZG8iOiIxNDUxNzQiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-tijuana-vs-pachuca-jornada-15-estadio-caliente-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145174/eyJpZENsdWJsb2NhbCI6IjExMTgwIiwiaWRDbHVidmlzaXRhIjoiMTExODQiLCJpZFBhcnRpZG8iOiIxNDUxNzQiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-tijuana-vs-pachuca-jornada-15-estadio-caliente-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145174/eyJpZENsdWJsb2NhbCI6IjExMTgwIiwiaWRDbHVidmlzaXRhIjoiMTExODQifQ==/informe-arbitral-tijuana-vs-pachuca-jornada-15-estadio-caliente-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145174/eyJpZENsdWJsb2NhbCI6IjExMTgwIiwiaWRDbHVidmlzaXRhIjoiMTExODQiLCJpZFBhcnRpZG8iOiIxNDUxNzQiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-tijuana-vs-pachuca-jornada-15-estadio-caliente-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTc0LzE1Lzc1LzIvMTQ=/tijuana-vs-pachuca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145174/tijuana-vs-pachuca', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Lunes 24 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 14\n24 Marzo 2025 - 20:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11185/rayados-de-monterrey', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145166/eyJpZENsdWJsb2NhbCI6MTExODUsImlkQ2x1YnZpc2l0YSI6MTE3OTV9/informe-arbitral-rayados-de-monterrey-vs-fc-juarez-jornada-14-estadio-bbva-lmxf-tv--vix', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11795/fc-juarez', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1608/estadio-bbva', 'text': 'Estadio BBVA'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145166/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUiLCJpZFBhcnRpZG8iOiIxNDUxNjYiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-rayados-de-monterrey-vs-fc-juarez-jornada-14-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145166/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUiLCJpZFBhcnRpZG8iOiIxNDUxNjYiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-rayados-de-monterrey-vs-fc-juarez-jornada-14-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145166/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUifQ==/informe-arbitral-rayados-de-monterrey-vs-fc-juarez-jornada-14-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145166/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUiLCJpZFBhcnRpZG8iOiIxNDUxNjYiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-rayados-de-monterrey-vs-fc-juarez-jornada-14-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTY2LzE0Lzc1LzIvMTQ=/rayados-de-monterrey-vs-fc-juarez', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145166/rayados-de-monterrey-vs-fc-juarez', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Viernes 28 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 15\n28 Marzo 2025 - 15:45 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11181/cruz-azul', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145167/eyJpZENsdWJsb2NhbCI6MTExODEsImlkQ2x1YnZpc2l0YSI6MTIwNDJ9/informe-arbitral-cruz-azul-vs-gallos-blancos-de-queretaro-jornada-15-estadio-instalaciones-la-noria-cancha-1-lmxf-tv--vix', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/12042/gallos-blancos-de-queretaro', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1549/estadio-instalaciones-la-noria-cancha-1', 'text': 'Instalaciones la Noria Cancha 1'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145167/eyJpZENsdWJsb2NhbCI6IjExMTgxIiwiaWRDbHVidmlzaXRhIjoiMTIwNDIiLCJpZFBhcnRpZG8iOiIxNDUxNjciLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-cruz-azul-vs-gallos-blancos-de-queretaro-jornada-15-estadio-instalaciones-la-noria-cancha-1-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145167/eyJpZENsdWJsb2NhbCI6IjExMTgxIiwiaWRDbHVidmlzaXRhIjoiMTIwNDIiLCJpZFBhcnRpZG8iOiIxNDUxNjciLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-cruz-azul-vs-gallos-blancos-de-queretaro-jornada-15-estadio-instalaciones-la-noria-cancha-1-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145167/eyJpZENsdWJsb2NhbCI6IjExMTgxIiwiaWRDbHVidmlzaXRhIjoiMTIwNDIifQ==/informe-arbitral-cruz-azul-vs-gallos-blancos-de-queretaro-jornada-15-estadio-instalaciones-la-noria-cancha-1-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145167/eyJpZENsdWJsb2NhbCI6IjExMTgxIiwiaWRDbHVidmlzaXRhIjoiMTIwNDIiLCJpZFBhcnRpZG8iOiIxNDUxNjciLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-cruz-azul-vs-gallos-blancos-de-queretaro-jornada-15-estadio-instalaciones-la-noria-cancha-1-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTY3LzE1Lzc1LzIvMTQ=/cruz-azul-vs-gallos-blancos-de-queretaro', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145167/cruz-azul-vs-gallos-blancos-de-queretaro', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Viernes 28 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 15\n28 Marzo 2025 - 17:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/12051/mazatlan-fc', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145168/eyJpZENsdWJsb2NhbCI6MTIwNTEsImlkQ2x1YnZpc2l0YSI6MTExODl9/informe-arbitral-mazatlan-fc-vs-necaxa-jornada-15-estadio-el-encanto-fox-sports', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11189/necaxa', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1931/estadio-el-encanto', 'text': 'El Encanto'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145168/eyJpZENsdWJsb2NhbCI6IjEyMDUxIiwiaWRDbHVidmlzaXRhIjoiMTExODkiLCJpZFBhcnRpZG8iOiIxNDUxNjgiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-mazatlan-fc-vs-necaxa-jornada-15-estadio-el-encanto-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145168/eyJpZENsdWJsb2NhbCI6IjEyMDUxIiwiaWRDbHVidmlzaXRhIjoiMTExODkiLCJpZFBhcnRpZG8iOiIxNDUxNjgiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-mazatlan-fc-vs-necaxa-jornada-15-estadio-el-encanto-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145168/eyJpZENsdWJsb2NhbCI6IjEyMDUxIiwiaWRDbHVidmlzaXRhIjoiMTExODkifQ==/informe-arbitral-mazatlan-fc-vs-necaxa-jornada-15-estadio-el-encanto-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145168/eyJpZENsdWJsb2NhbCI6IjEyMDUxIiwiaWRDbHVidmlzaXRhIjoiMTExODkiLCJpZFBhcnRpZG8iOiIxNDUxNjgiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-mazatlan-fc-vs-necaxa-jornada-15-estadio-el-encanto-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTY4LzE1Lzc1LzIvMTQ=/mazatlan-fc-vs-necaxa', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145168/mazatlan-fc-vs-necaxa', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Viernes 28 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 15\n28 Marzo 2025 - 20:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11192/santos-laguna', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145169/eyJpZENsdWJsb2NhbCI6MTExOTIsImlkQ2x1YnZpc2l0YSI6MTExOTF9/informe-arbitral-santos-laguna-vs-america-jornada-15-estadio-tsm-corona-calientemx', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11191/america', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/63/estadio-tsm-corona', 'text': 'TSM Corona'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145169/eyJpZENsdWJsb2NhbCI6IjExMTkyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEiLCJpZFBhcnRpZG8iOiIxNDUxNjkiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-santos-laguna-vs-america-jornada-15-estadio-tsm-corona-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145169/eyJpZENsdWJsb2NhbCI6IjExMTkyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEiLCJpZFBhcnRpZG8iOiIxNDUxNjkiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-santos-laguna-vs-america-jornada-15-estadio-tsm-corona-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145169/eyJpZENsdWJsb2NhbCI6IjExMTkyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEifQ==/informe-arbitral-santos-laguna-vs-america-jornada-15-estadio-tsm-corona-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145169/eyJpZENsdWJsb2NhbCI6IjExMTkyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEiLCJpZFBhcnRpZG8iOiIxNDUxNjkiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-santos-laguna-vs-america-jornada-15-estadio-tsm-corona-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTY5LzE1Lzc1LzIvMTQ=/santos-laguna-vs-america', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145169/santos-laguna-vs-america', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Sábado 29 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 15\n29 Marzo 2025 - 17:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11243/leon', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145170/eyJpZENsdWJsb2NhbCI6MTEyNDMsImlkQ2x1YnZpc2l0YSI6MTExODh9/informe-arbitral-leon-vs-pumas-jornada-15-estadio-nou-camp-tbd', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11188/pumas', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/23/estadio-nou-camp', 'text': 'Nou Camp'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145170/eyJpZENsdWJsb2NhbCI6IjExMjQzIiwiaWRDbHVidmlzaXRhIjoiMTExODgiLCJpZFBhcnRpZG8iOiIxNDUxNzAiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-leon-vs-pumas-jornada-15-estadio-nou-camp-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145170/eyJpZENsdWJsb2NhbCI6IjExMjQzIiwiaWRDbHVidmlzaXRhIjoiMTExODgiLCJpZFBhcnRpZG8iOiIxNDUxNzAiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-leon-vs-pumas-jornada-15-estadio-nou-camp-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145170/eyJpZENsdWJsb2NhbCI6IjExMjQzIiwiaWRDbHVidmlzaXRhIjoiMTExODgifQ==/informe-arbitral-leon-vs-pumas-jornada-15-estadio-nou-camp-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145170/eyJpZENsdWJsb2NhbCI6IjExMjQzIiwiaWRDbHVidmlzaXRhIjoiMTExODgiLCJpZFBhcnRpZG8iOiIxNDUxNzAiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-leon-vs-pumas-jornada-15-estadio-nou-camp-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTcwLzE1Lzc1LzIvMTQ=/leon-vs-pumas', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145170/leon-vs-pumas', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Domingo 30 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 15\n30 Marzo 2025 - 12:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11187/toluca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145171/eyJpZENsdWJsb2NhbCI6MTExODcsImlkQ2x1YnZpc2l0YSI6MTExODV9/informe-arbitral-toluca-vs-rayados-de-monterrey-jornada-15-estadio-nemesio-diez-lmxf-tv--vix', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11185/rayados-de-monterrey', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/6/estadio-nemesio-diez', 'text': 'Nemesio Diez'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145171/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTExODUiLCJpZFBhcnRpZG8iOiIxNDUxNzEiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-toluca-vs-rayados-de-monterrey-jornada-15-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145171/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTExODUiLCJpZFBhcnRpZG8iOiIxNDUxNzEiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-toluca-vs-rayados-de-monterrey-jornada-15-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145171/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTExODUifQ==/informe-arbitral-toluca-vs-rayados-de-monterrey-jornada-15-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145171/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTExODUiLCJpZFBhcnRpZG8iOiIxNDUxNzEiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-toluca-vs-rayados-de-monterrey-jornada-15-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTcxLzE1Lzc1LzIvMTQ=/toluca-vs-rayados-de-monterrey', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145171/toluca-vs-rayados-de-monterrey', 'text': ''}"
