2018-2019,"Clausura",Lunes 25 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n25 Febrero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/11/estadio-hidalgo,https://www.ligafemenil.mx/cancha/playlist/95668/pachuca-vs-cruz-azul
2018-2019,"Clausura",Lunes 25 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n25 Febrero 2019 - 20:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/63/estadio-tsm-corona,https://www.ligafemenil.mx/cancha/playlist/95669/santos-laguna-vs-necaxa
2018-2019,"Clausura",Lunes 25 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n25 Febrero 2019 - 21:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/23/estadio-nou-camp,https://www.ligafemenil.mx/cancha/playlist/95658/leon-vs-guadalajara
2018-2019,"Clausura",Viernes 1 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n1 Marzo 2019 - 15:45 hrs.,https://www.ligafemenil.mx/cancha/estadio/30/estadio-10-de-diciembre,https://www.ligafemenil.mx/cancha/playlist/95671/cruz-azul-vs-lobos
2018-2019,"Clausura",Viernes 1 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n1 Marzo 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/15/estadio-victoria,https://www.ligafemenil.mx/cancha/playlist/95672/necaxa-vs-rayados-de-monterrey
2018-2019,"Clausura",Domingo 3 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n3 Marzo 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1415/estadio-complejo-deportivo-los-olivos,https://www.ligafemenil.mx/cancha/playlist/95673/puebla-fc-vs-pachuca
2018-2019,"Clausura",Domingo 3 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n3 Marzo 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/10/estadio-jose-maria-morelos-y-pavon,https://www.ligafemenil.mx/cancha/playlist/95674/m-morelia-vs-santos-laguna
2018-2019,"Clausura",Lunes 4 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n4 Marzo 2019 - 18:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/6/estadio-nemesio-diez,https://www.ligafemenil.mx/cancha/playlist/95675/toluca-vs-america
2018-2019,"Clausura",Lunes 4 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n4 Marzo 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1538/estadio-akron,https://www.ligafemenil.mx/cancha/playlist/95670/guadalajara-vs-atlas
2018-2019,"Clausura",Lunes 4 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n4 Marzo 2019 - 20:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/12/estadio-universitario,https://www.ligafemenil.mx/cancha/playlist/95676/tigres-de-la-uanl-vs-leon
2018-2019,"Clausura",Lunes 4 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 11\n4 Marzo 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/48/estadio-caliente,https://www.ligafemenil.mx/cancha/playlist/95677/tijuana-vs-veracruz
2018-2019,"Clausura",Viernes 8 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 12\n8 Marzo 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/23/estadio-nou-camp,https://www.ligafemenil.mx/cancha/playlist/95680/leon-vs-queretaro
2018-2019,"Clausura",Sábado 9 de Marzo de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 12\n9 Marzo 2019 - 11:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/109/estadio-colomos,https://www.ligafemenil.mx/cancha/playlist/95681/atlas-vs-tigres-de-la-uanl
